,User Name,Followers,Tweet,Polarity
8675,TNIE Odisha,1412,the covid19 pandemic seems to have exposed the gross irregularities in the public distribution system in cuttack,0.0
8677,Doherty Institute,8903,our scientists are partnering with mcri for kids wehi research and armi labs to use human stemcells to underst,0.0
8678,IANS Tweets,52732,in the past 24 hours 32 new cases of covid19 were reported in agra the number of containment zones is 89 the,-0.05681818181818182
8681,Bar & Bench,199999,supreme court directs centre to ensure care for senior citizens living alone during covid 19 pandemic elderly,0.0
8686,Business Standard,1973381,india recorded the highest single day testing by conducting over 6 6 lakh covid19 tests on tuesday tune in to,-0.07142857142857142
8687,UN News,486500,for now stopping covid19 outbreaks comes down to the basics of public health and disease control said who head,-0.07777777777777779
8689,TNIE Odisha,1412,in a minor reshuffle the odisha govt on monday shifted the collector of khurda district in the midst of the coro,-0.05
8690,Chandra Sarathi,3388,mental health is a vital part of our lives as it impacts our thoughts behaviour and emotions appreciate cuttack,0.0
8691,DT Next,6212,while the recovery rate has improved throughout the month the city is registering an increase in daily fatalities,0.0
8692,BERNAMA,826004,covid19 moe to discuss need of closing schools in affected areas kempendidikan radzijidin,0.0
8693,TNIE Odisha,1412,though odisha govt has pumped in funds and ramped up efforts to contain the pandemic in the covid19 hotspot,0.0
8698,ChimpReports,78381,ec boss warns nup over use of red colour chimpreportsnews ugandanews uganda featured ugdecides2021 ugandaec,0.0
8699,IFC South Asia,5601,tourism in maldives contributes over 2 3 of the s gdp 80 of exports 40 of revenue but covid19 has had se,0.0
8700,Aly-Khan Satchu,572512,the african jairbolsonaro is of course magufulijp covid19 was equivalent to satan and,0.0
8706,International Medical Corps,22614,in jordan we re working with the ministry of health and the jordanian psychiatrist society we have established,0.0
8707,DT Next,6212,india has one of the lowest case fatality rate cfr at 2 09 per cent as compared to the global average,-0.075
8709,AGD AU,2498,for general information about family related legal issues and arrangements during the covid 19 pandemic please vis,0.08333333333333333
8710,China Daily Asia,28454,covid19 next big covid 19 treatment may be manufactured antibodies coronavirus,0.0
8711,SA Police Service 🇿🇦,666033,sapsfs virginia police stations closed after members tested positive for covid19 csc will operate from the de,0.06363636363636363
8712,Rep. Maria P Donatucci,3726,august 4 covid19 testing in upper darby canceled due to weather see below,-0.0625
8713,Firstpost,2073583,yogiadityanath on monday said that the covid19 protocol will be strictly followed during the bhoomipujan ceremon,0.0
8714,Teena Thacker,12801,over 200 epidemiologists historians public health professionals activists citizens have urged the indian govern,0.0
8716,CanonMedical,1127,learn from dr niehues at the charit university hospital berlin how he approached covid19 related workflow challe,0.0
8717,UQ News,84262,with vic now in a state of disaster we re reminded that we are all on the frontline of the battle with covid19,0.0
8720,SA Police Service 🇿🇦,666033,sapsfs kopanong saps temporarily closed for covid19 decontamination csc will operate from the victim empowerm,-0.08750000000000001
8724,WION,237617,the reopening of schools amidst a surge in covid19 cases has become a major flashpoint in the us teachers and sup,0.0625
8725,APEDA,19157,28 52 mt babycorn amp chilli have been exported through financially assisted and recognised packhouse of apeda n,0.0
8726,APO Group English,10678,coronavirus south africa total number of covid 19 cases increases to 516862 nicd sa moetitshidi whoafro,0.0
8728,Ashleigh Stewart,16144,clip realdonaldtrump says you can t do that when jonathanvswan discusses us covid19 data on deaths as a propo,0.0
8730,Kyodo News | Japan,15079,government to livestream for 1st time japan s annual memorial service that remembers the victims of world war ii o,0.0
8731,SCMP News,774823,china positions itself for vaccine diplomacy push to fight covid19,0.0
8737,SA Police Service 🇿🇦,666033,sapsfs bronville saps closed after members tested positive for covid19 csc will temporarily operate from unit,0.06363636363636363
8738,GOAT,2049,it s made me think of what i ve taken for granted covidvic19 covidvic covid19,0.0
8739,APO Group English,10678,coronavirus south africa total number of covid 19 cases increases to 516862 nicd sa moetitshidi whoafro,0.0
8740,TheCable,537284,covid 19 infections hit record low as ncdc confirms 288 new cases thecable covid19,0.06818181818181818
8741,Firstpost,2073583,a total of 12 30 509 have recovered while there are 5 86 298 active cases presently in india the recovery rate,-0.044444444444444446
8743,CNBC Africa,241341,south african corruption watchdog probes covid19 tenders,0.0
8744,U.S. Embassy Nairobi,356309,hongera to stateprm our team and international and ngo partners a 4 year old refugee child from was reunited,0.05
8745,Jon Williams,52087,d day not just for pubs amp hotel bars but allowing gatherings up to 500 people outdoors covid19,0.0
8748,Aly-Khan Satchu,572512,tanzanian government cracks the whip on whatsapp groups over inciteful covid 19 messages itsdavidmaina,0.0
8749,scroll.in,356238,patna has highest number of covid19 cases in bihar ranchi in jharkhand lucknow in uttar pradesh but in odisha,0.0
8751,Eric Feigl-Ding,249345,evidence is emerging that we also may need face shields for all front line essentials workers at grocery stores and,0.0
8752,robertmarawa,1014636,mamntungwa my heartfelt condolences to you and your family your dad did not deserve this rip sa covid19 pati,0.0
8754,Global Times,1890595,macao has stepped up covid19 preventive measures and requires nucleic acid tests taken within 72 hours for inboun,0.0
8757,NDTV,13449762,have questions on covid19 experts will answer your queries debunk myths about the virus weekdays at 1 30 and 7,0.0
8758,tv9gujarati,518307,supreme court directs central and state governments to continue providing timely old age pension mask sanitisers,0.05
8760,Eric Feigl-Ding,249345,over 1 000 americans dying from covid19 each day trump s reply it is what it is despicable public health s,0.0
8762,Rabbi Shmuley,225249,my big brother chaim moishe came out is the hospital thank gd after be in the icu for covid19 miracle here s we,0.0
8765,ORF,74438,deep down the ongoing covid19 crisis is a reflection of environmental management of how nature has been disturbed,-0.07777777777777779
8766,TheCable,537284,follow the money saved govt n50bn in 2019 says hamzat lawal thecable covid19,0.0
8767,SkyNews,6275173,every child relative acquaintance workmate and secret lover of every person who tests positive is found and tol,-0.057575757575757586
8768,CNBC Africa,241341,today on the cnbcconversation chief economist for the africa region worldbank albertzeufack joins us to discus,0.0
8770,وزارة الصحة ووقاية المجتمع الإماراتية - MOHAP UAE,259249,what is the maximum daily oral dosage of paracetamol coronavirus covid19 mohap uae,0.0
8772,Robert Marten,7878,we must not wait idly for an elusive covid19 vaccine argues richard feachem in financial times today,0.0
8773,usembassybw,8150,fastfactcheck did you know that coronaviruses are generally thought to be spread from person to person through re,0.05000000000000002
8777,UN Women Australia,26710,men have paid disproportionately with their lives during this pandemic yet it s women who seem to be bearing the b,0.0
8779,Department of Defence,47334,ausarmy soldiers and officers of the 101st battery returned to the field following the easing of covid19 restrict,0.0
8780,Co-operative News,22135,transparent business tax and the post covid19 rebuild fairtaxmark works on new set of international standards,0.06818181818181818
8784,KVUE News,217407,the kvuedefenders are continuing to answer your covid19 questions if you have a question you d like kvue to answ,0.0
8785,kfmza,354301,the western cape s covid19 pandemic is stabilising and starting to decline,0.0
8788,ChimpReports,78381,ucc official probes airtel misconduct allegations chimpreportsnews ugandanews uganda featured,0.0
8789,APO Group English,10678,coronavirus south africa covid 19 update for south africa 3rd august 2020 nicd sa moetitshidi whoafro,0.0
8790,TOI Bengaluru,94166,former karnataka cm and opposition leader siddaramaiah s house in mysuru sealed and sanitized after he tested posi,0.0
8791,NEWS9,25689,bignews supremecourt directs and state and central govt to provide timely old age pension mask sanitisers and,0.05
8792,NDMA India | राष्ट्रीय आपदा प्रबंधन प्राधिकरण,211701,covid19 all you need to know about wearing amp disposing facemasks save yourself from coronavirus,0.0
8793,APO Group English,10678,coronavirus south africa covid 19 update for south africa 3rd august 2020 nicd sa moetitshidi whoafro,0.0
8794,UNFPA India,6992,like madhav and muskaan each of us has a role to play to stop the spread of covid19 to break the chain of tran,0.0
8795,The Logical Indian,86129,with an aim to spread awareness on the use of face mask to prevent the spread of covid19 the department conduct,0.0
8796,World News Network,20142,6 months after declaring the coronavirus a global health emergency coronavirus virus covid19 who director,0.0
8798,ShanghaiEye,29487,the new case is a chinese visiting family in the us who arrived back at shanghai pudong int l airport on august 2 covid19,0.04545454545454545
8800,Livemint,1904576,covid19 affecting 1 6 billion students united nations chief,0.0
8801,China Culture,21977,fight against pandemic at the heart of beijing exhibition covid19,0.0
8802,ChimpReports,78381,uwa s samuel loware named field ranger of the year at rhino conservation awards chimpreportsnews ugandanews,0.0
8805,Khaosod English,38451,army admits 110 us soldiers for joint exercise in pandemic thailand ke covid19,0.0
8806,OTV,540456,a 66 year old male covid19 positive patient of malkangiri district died due to accelerated hypertension amp left ve,0.04045454545454545
8807,Comcare,1912,covid19 all victorian workers must wear a facemask when leaving home employers must supply a face mask to worke,0.0
8808,Odisha Police,140603,from morning of 3 8 2020 to morning of 4 8 2020 11 cases regd by odishapolice for violation of guidelines on,0.0
8809,Keith Baldrey,46637,this will have minimal impact there was a much bigger petition 33 000 aimed at the june reopening and it went no,-0.05
8810,Nine News Queensland,135328,australia s official cash rate will remain on hold at the historic low of 0 25 per cent despite fears a second wave,0.0
8811,EastMojo,10356,coronavirusupdates 3gingers made from a combination of three types of ginger is formulated to provide relief to p,0.0
8812,Gulf Today,41024,covid19 strain on global manufacturing eases as factories post growth,0.0
8813,ABS-CBN News,7027531,us adds 46 321 covid19 cases in 24 hours johns hopkins,0.0
8815,LatestLY,62804,sushant singh rajput death case ljp leader chirag paswan writes letter to bihar cm nitish kumar requests him to o,0.0
8816,The Pioneer,22757,supremecourt supreme court directs central and state governments to continue providing timely old age pension ma,0.05
8820,Gulf Today,41024,covid19 west indies t20 series in australia called off,0.0
8821,Kumar Manish #VoicesAgainstCovidStigma,15877,now this is another developing story on covid19,0.0
8826,Arab News,287629,saudiarabia to host one of the world s largest health care summits which aims to formulate a roadmap for global r,0.0
8827,All India Mahila Congress,191310,we wish a speedy recovery to former chief minister of karnataka amp leader of opppsition in karnataka shri,0.0
8828,Gulf Today,41024,covid19 un says 1 billion students affected by closures,0.0
8830,Health Protection Agency,55579,today at 09 30am an 80 yr old maldivian female admitted in hmf icu has passed away this is the 19th covid19 de,0.05
8833,WHO Thailand,47527,covid19 is caused by a virus not by bacteria,0.0
8835,NBS Television,619232,minister judithnabakoob1 i have to be honest when peace fails we shall need to enforce the covid19 measures,0.04999999999999999
8837,OTV,540456,breaking 1384 new covid19 cases reported in odisha in last 24 hours total cases jump to 37681 ganjam recor,0.04545454545454545
8841,ChimpReports,78381,covid19 impact a look into an airport taxi driver s life chimpreportsnews ugandanews uganda featured,0.0
8844,Arirang News,7140,who warns of no silver bullet who warns there may never be silver bullet for covid 19 who covid19,0.0
8846,ChimpReports,78381,38 babies 4 mothers died in kabale since covid19 lockdown chimpreportsnews ugandanews uganda featured,0.0
8848,APO Group English,10678,coronavirus rwanda covid 19 update 3rd august 2020 rwandahealth moetitshidi whoafro drtedros who read,0.0
8849,T-House,114970,in an exclusive interview with wangguanbeijing cgtn dialogue xie zhenye the only asian man to break the 20 sec,-0.03333333333333333
8850,Open Letters,17206,sign please pass assistance for the unemployed and i ll deliver a copy to your officials,0.0
8851,World News Network,20142,covid 19 affecting 1 6 billion students united nations chief covid19 coronavirus virus unitednation,0.0
8855,APO Group English,10678,coronavirus rwanda covid 19 update 3rd august 2020 rwandahealth moetitshidi whoafro drtedros who africa,0.0
8857,Economic Times,3666313,supreme court directs central and state govts to continue providing timely old age pension mask sanitisers and es,0.05
8859,Plan International Australia,8262,there is still time to prevent covid 19 from creating a lost generation of children juliagillard writes on th,0.0
8860,BREAKINGTIMES,20448,covid19 buhari s minister sadiya farouq insists she never said every nigerian received palliative,0.0
8861,PIB in Andhra Pradesh,3399,indiafightscorona increasing number of covid19 testing labs in india icmrdelhi staysafe indiawillwin,0.0
8862,NewsMobile,15417,supremecourt directs central and state governments to continue providing timely old age pension mask sanitisers,0.05
8863,ChimpReports,78381,covid19 lockdown a blessing in disguise for stadium development in uganda chimpreportsnews ugandanews uganda,0.0
8864,PIB in Andhra Pradesh,3399,coronavirusupdates total covid19 cases in india as on august 4 2020 66 31 cured discharged migrated 1,0.0
8867,Bayer AG,174371,news second quarter of 2020 solid performance despite covid19 impact wolfgang nickl cfo bayer presents,0.0
8868,China Xinhua News,12677810,live covid 19 updates aug 4 wuhan not necessarily where coronavirus crossed from anim,0.06818181818181818
8871,New Straits Times,717150,nstletters the government s coffers have come under pressure as its fiscal deficit deepens amid the covid19 pande,0.0
8874,Deccan Herald,57693,the death toll due to covid19 climbed to 38 938 with 803 fresh fatalities being reported in 24 hours the data upd,0.0875
8878,IBTimes SG,933,no silver bullet to protect world warns who as coronavirus infects 18 million people who who covid 19 covid19,0.0
8879,Open Letters,17206,sign protect the census extend its deadline and i ll deliver a copy to your officials,0.0
8882,ChimpReports,78381,uwopa praise president museveni for appointing female updf spokesperson chimpreportsnews ugandanews uganda,0.0
8883,OUTA,66946,outa is committed to fighting covid19 corruption holding perpetrators to account if you have any info on this,0.0
8886,DAILY SABAH,485727,un chief warns world facing generational catastrophe on education as around 1 billion students affected by,0.0
8887,The US Sun,4191,face masks are not necessary and may harm covid19 fight scientists say,0.0
8888,The Guardian Nigeria,1806892,today in the guardian nigeria misses out on covid 19 vaccine trials get the guardian on the newsstands for the l,0.0
8890,#IndiaFightsCorona,103125,indiafightscorona increasing number of covid19 testing labs in india icmrdelhi staysafe indiawillwin,0.0
8891,BOOM Live,61423,a 2019 video of a flooded ward in bihar s nalanda medical college and hospital is viral on social media with claim,0.016666666666666666
8893,"People's Daily, China",7112528,a group of 10 chinese medics departed chengdu city in southwest china s sichuan province on tuesday for azerbaijan,0.0
8895,Việt Nam News,6123,second person dies of covid19 complications in one day,0.0
8896,Eric Feigl-Ding,249345,don t be deceived by cases down 6 for the week 4 states hit new record highs and 22 states pr are in the red zon,-0.006397306397306411
8897,Charles Gaba,40194,see how the 1st red line is now well above the 1st blue line see how the 2nd red line is well below the 2nd blue l,0.0
8901,Gulf Daily News,23504,mexico spain italy china and australia are the most vulnerable from the coronavirus pandemic hurting their touri,0.0
8903,Stephen Dziedzic,16727,scott morrison is meeting png prime minister james marape tomorrow not in person another virtual meeting you d,0.0
8904,ABS-CBN News Channel,5003787,lacson questions philhealth covid19 fund release to non covid hospitals,0.0
8905,ABS-CBN News,7027531,while comedian michael v said he is staying with his family in the same house they cannot interact physically as h,0.0
8907,Daniel Schearf,2386,there have been 17 000 cases of covid19 in cameroon about 400 deaths but that doesn t stop the tabernacles chu,0.0
8912,ABS-CBN News Channel,5003787,arianne merez roque says he gets tested for covid19 every 14 days and undergoes rapid test every time he meets p,0.0
8916,ABS-CBN News,7027531,arianne merez roque says he gets tested for covid19 every 14 days and undergoes rapid test every time he meets p,0.0
8917,IANS Tweets,52732,take a look coronavirus scare covid covid19india covid19,0.0
8919,PM's Office of Japan,241089,pmopressconf ccs suga announced prime minister abe s attendance to the ceremonies in hiroshima amp nagasaki on augu,0.0
8923,The Hindu,6315353,the bcci is planning to conduct three covid19 tests on every player and support staff member of all eight ipl te,0.0
8924,China News 中国新闻网,653600,making use of spare bicycles and electric bicycles community workers in urumqi northwest china s xinjiang uygur a,0.0
8926,IANS Tweets,52732,german president frank walter steinmeier has urged citizens to show consideration caution and responsibility in,0.0
8930,All India Radio News,2488332,covid19 immunity booster camps are being held under the joint auspices of ayush and tamilnadu state sidha depart,0.0
8931,IBTimes SG,933,passengers thrashed inside klm flight for refusing to wear face masks video klm klm michighclub greygoose,0.0
8934,FinancialXpress,662159,coronavirus covid19 vaccine who cautions after russia claims oxford india moderna s progress,0.0
8935,Forbes India,1222617,with new cases still above the 50 000 mark india now has over 18 55 lakh cases of coronavirus covid19,0.06818181818181818
8936,BloombergQuint,168081,agriculture is set to cushion the shock of covid19 pandemic on the indian economy in 2020 21 says finance ministr,0.0
8938,Proshare,72692,covid19 health updates august 3rd 2020 nigeria covid 19 status in 36 states and the federal capital territory c,0.0
8940,All India Radio News,2488332,covid19 tally at 4 50 196 in maharashtra with 8 968 new cases active cases stands at 1 47 018 2 87 030 patient,0.001515151515151511
8944,Mid Day,667338,editorial reopening of restaurants must adhere to all rules covid19,0.0
8946,The New Indian Express,446500,xpressbengaluru xpresstn this is the second day in a row when covid19 cases and tests dipped in telangana owing,0.0
8947,New Straits Times,717150,nstletters youth unemployment is a big concern due to covid19,-0.0625
8948,Liz Minchin,2868,an endless game of covid19 whack a mole aucklanduni s siouxsiew on why elimination is a better long term bet,-0.018750000000000006
8949,PIB in KERALA,4429,coronavirusupdates covid19 67 31 as on august 4 2020 stead,0.0
8951,DD India,27967,covid 19 updates india s covid19 recovery rate improves to 66 31 mohfw india icmrdelhi covidnewsbymib,0.0
8954,PIB in KERALA,4429,covid19 as on august 4 2020 66 31 cured discharged migrated 1 230 509 3,0.0
8955,Swachh Bharat Urban,216536,ghaziabad municipal corporation is protecting its people from the menace of covid19 with the help of regular sanit,0.0
8958,The Tribune,88450,amid mounting covid19 deaths patiala hospital s mortuary falls short of space karamprakash6,0.0
8960,Aviation Week,216823,craig caffrey our senior aerospace industry analyst forecast amp mro talks about the impact of covid19 on asia s,0.0
8965,OTV,540456,covid19 updates india reports over 50k cases 6 lakh tests in a day coronavirus covid 19,0.0
8968,The George Institute for Global Health,13769,release of uk government s obesity strategy and link between excess weight and more serious illness or death from,0.08333333333333334
8969,الشارقة24,31899,chinese mainland reports 36 new covid19 cases monday sharjah24,0.06818181818181818
8971,Brooks Jarosz,3485,in marin county those identifying as latino or hispanic make up 16 of the population but the same group makes up,0.0
8973,OCHADRC,28398,humanitarian needs in drcongo continue to disrupt the lives of millions now the covid19 pandemic has further,0.0
8975,Keith Baldrey,46637,especially and critically when you are indoors outdoors not so much but still covid19,0.06666666666666667
8979,Keith Baldrey,46637,agreed fall vote would be a very tough sell spring vote is more a traditional window i still favour spring 2022,-0.0018518518518518452
8980,Central Railway,305159,cr to move automobiles by train thus saving carbon footprint covid19,0.0
8984,Kati Weis,2464,some teachers at today s protest believe school shouldn t go back until there s no new covid19 cases for 14 days s,-0.03409090909090909
8986,FinancialXpress,662159,opinion covid19 has in the short term changed rbi s rate setting narrative,0.0
8987,ABS-CBN News Channel,5003787,health workers from dr jose fabella memorial hospital stage a silent protest expressing concern over the safety,0.0
8988,#IndiaFightsCorona,103125,coronavirusupdates total covid19 cases in india as on august 4 2020 66 31 cured discharged migrated 1,0.0
8989,Dileep V Kumar,471,as covid19 cases showing no signs to subside kerala govt gives sweeping powers to thekeralapolice to bring the,0.0
8990,Aly-Khan Satchu,572511,angela merkel you cannot fight the pandemic with lies and disinformation the limits of populism are being laid,0.0
8992,Jamila Husain,4357,the 25 day nallur festival which is presently ongoing in jaffna is being held undr strict health guidelines this y,0.0
8994,ReliefWeb,110624,working on covid19 in europe keep tabs on updates from european global humanitarian response plan countries on o,0.0
8998,AVPN,3270,womensworldbnkg reached out to their financial services providers fsps to gauge their initial reactions to the d,0.0
9001,ABS-CBN News,7027531,photo covid19 task force allows backriding for frontliners essential workers,0.0
9002,UN News,486500,covid19 has disrupted learning for 1 billion students worldwide in a new policy brief un chief,0.06818181818181818
9003,NDMA India | राष्ट्रीय आपदा प्रबंधन प्राधिकरण,211701,covid19 instructions for coronavirus patients in homeisolation,0.0
9007,ANI,4570805,1286 covid19 cases 1066 recovered amp 12 deaths reported in telangana yesterday as of 8 pm total number of cases,0.0
9008,AMA,732990,because your immune system fought off covid19 you now have antibodies in you that could help others fight it off,0.0
9009,Hindustan Times,7669299,covid19 london lockdown likely under uk s virus containment plan,0.0
9010,ABS-CBN News,7027531,health workers from dr jose fabella memorial hospital in manila stage a silent protest on tuesday expressing con,0.0
9011,Harmanpreet Kaur,334663,mumbaikars let us come forward and help those who have been impacted by the covid19 crisis your donation will be,0.0
9015,Business Standard,1973382,marketswithbs wockhardt to supply covid19 vaccines to uk govt stock soars 27 in 3 days,0.0
9019,ABS-CBN News Channel,5003787,us adds 46 321 covid19 cases in 24 hours johns hopkins,0.0
9020,The New Indian Express,446500,xpressbengaluru according to officials the sudden surge in the covid19 positivity rate in coimbatore is attribut,0.0
9021,NewsX,576300,breakingnews single day spike of 52 050 positive cases amp 803 deaths in india in the last 24 hours covid19,0.051948051948051945
9022,Riley Stuart,1178,why were people with covid19 allowed to exercise outdoors in victoria anyway and even if they were at what point,0.0
9023,Gold Coast Bulletin,46602,update a heartbroken goldcoast mum has finally been allowed to see her critically injured son in a uk hospital am,0.0
9025,ABS-CBN News Channel,5003787,arianne merez roque reiterates that rt pcr tests remain as the gold standard for covid19 testing live,0.06818181818181818
9026,BOOM Live,61423,india has reported 52 050 new covid19 cases in the last 24 hours total cases 18 55 745 active cases 5 86 298,0.0007575757575757555
9027,ABS-CBN News,7027531,arianne merez roque reiterates that rt pcr tests remain as the gold standard for covid19 testing live,0.06818181818181818
9028,Maya Sharma,6703,former karnataka cm siddaramaiah hospitalised after testing positive for covid19 he is in the same private hos,0.056818181818181816
9030,DA MAN Magazine,11348,it s taught me both positive and negative things about people said tomellis17 when we asked him on what the,-0.03636363636363636
9033,SD County Ofc of Ed,11196,tonight the capublichealth released guidance on the waiver application process for reopening in person learning in,0.0
9035,Mumbai Mirror,375955,the inmate suffered a heart attack but officials say they didn t want to take any chances coronavirus covid19,0.0
9037,Newsroom Post,56578,no silver bullet for covid19 at present there might never be who,0.0
9039,moneycontrol,894012,marketswithmc wockhardt share price jumps 8 in the morning trade surging over 24 in last three days on deal f,0.0
9040,Bahman Kalbasi,142198,trump at min 6 30 says he cancelled the nh rally cuz of the same reason covid19 the white house explanation,0.0
9041,Ramkrishna Badseshi,1114,covid19 details of covid 19 cases in kalaburagi district till august 3 xpressbengaluru,0.0
9042,National Herald,99580,with 52 050 new coronavirus covid19 cases and 803 deaths in the last 24 hours india s overall caseload stood,0.04545454545454545
9043,Business Standard,1973382,as india fights coronavirus it must ensure equitable access to tests coronaviruspandemic coronavirusupdates,0.0
9044,NBS Television,619233,benongomtweets 500 street lights were supposed to be installed in gulu city only 100 have been installed yet not,0.0
9046,John Gravois,3463,another step toward college football this year only time will tell as big 12 joins sec and other major conferences,-0.0325
9050,Richard Barrow in Thailand 🇹🇭🇬🇧,164407,official covid19 update in thailand on tuesday 3 321 people infected 1 3 142 discharged from hospital 0,0.0
9052,Mary Jo Smith,2225,wine in the time of covid covid19 wine barron,0.0
9054,Kumar Manish #VoicesAgainstCovidStigma,15877,here is an update on vaccine race for covid19 165 vaccine candidate listed by who in various stages of developm,0.0
9055,Nine News Gold Coast,38651,breaking australia s official cash rate will remain on hold at the historic low of 0 25 despite fears a second w,0.0
9057,The Quint,555515,got questions about covid19 and unlock3 we will answer them email us at covid19faqs thequint com,0.0
9058,PIB in Gujarat,20970,coronavirusupdates total covid19 cases in india as on august 4 2020 31 59 active cases 586 298 66,-0.06666666666666667
9059,The Hindu,6315354,australia s second largest city melbourne imposed an overnight curfew on sunday to halt the spread of covid19 case,0.0
9062,NBT WORLD News,1326,update 04 08 20 thailand reported 1 new coronavirus case on tuesday with 0 deaths reported the total is now at,0.06818181818181818
9067,Cosmos Magazine,19281,as covid19 continues to impact our lives let s take a moment to understand some immunology terminology that you m,0.0
9068,IANS Tweets,52732,the pgi hospital in chandigarh is among the 17 trial sites in india for conducting the second and third phases of,0.0
9069,The New Indian Express,446500,karnataka medical education minister dr k sudhakar said that he is in constant touch with the doctors at manipal ho,0.0
9070,ABS-CBN News,7027531,sen nancy binay urged health secretary francisco duque iii to do some soul searching as she sought a comprehensi,0.0
9071,editorji,29277,as search for covid19 vaccine intensifies the who warns that there may never be a silver bullet covid19vic,0.0
9074,CNBC-TV18,869333,wockhardthosp will be fill finishing vaccine that astrazeneca amp uniofoxford co vaccitech will give it chief h,0.0
9076,Sreedhar Pillai,1171906,in kerala to stop the spread of covid19 cmokerala has given keralapolice sweeping powers henceforth they wil,0.0
9082,Business Standard,1973382,serum institute had studied almost 1 000 patients in the phase one trial the next two phases will include 5 000 10,0.0
9083,Western Railway,407242,wr s jagjivan ram hospital will get a dedicated covid19 testing laboratory with a capacity to conduct 500 rt pcr t,0.0
9084,TNIE Tamil Nadu,6384,health department officials indicate that coimbatore is mired in the pandemic as its current covid 19 positivity ra,0.0
9085,NEWS9,25689,bignews markets in bhopal re open after 10 day complete lockdown in the city to curb the spread of covid19,0.05
9086,Kyung Lah,51968,lapublichealth has initiated an investigation saying it has zero tolerance for having indoor parties at your bu,0.0
9087,FinancialXpress,662160,bangalore karnataka corona updates after cm yediyurappa leader of opposition siddaramaiah tests covid19 po,0.0
9092,PIB in Maharashtra 🇮🇳,36443,coronawatch india recovery rate 66 30 deaths 38 938 recoveries 12 30 509 no of people under active medical,-0.06666666666666667
9094,Kyung Lah,51968,lapd spox pdpiojosh tells cnn dept is trying to id employees who showed up to this hollywood bar not wearing mas,0.0
9095,IANS Tweets,52732,with 52 050 new coronavirus covid19 cases amp 803 deaths in the last 24 hours india s overall caseload stood at,0.04545454545454545
9096,All India Radio News,2488332,chandigarh 43 new covid19 cases reported in last 24 hours cases rise to 1 160 706 patients recovered so far,0.07878787878787878
9099,Shelby County Health,7368,monday s covid19 media briefing from who for now stopping outbreaks comes down to the basics of public health,-0.07777777777777779
9101,Nine News Gold Coast,38651,victoria dodged up to 37 000 covid19 infections in july after the state went into stage three restrictions 9news,0.0
9102,LatestLY,62804,markets re open in bhopal after 10 day complete lockdown to curb the spread of covid 19,0.05
9103,HT Auto,2018,the rebound in auto sales could be threatened by surging covid19 cases in southern and southwestern us states,0.0
9106,ET Panache,32414,the adverse effects of prolonged workfromhome are showing on workers burnout covid19 coronavirus quarantine,0.0
9108,FOX 7 Austin,130887,utaustin s fall semester begins soon with students taking classes online hybrid and in person so the university,0.0
9109,Veronika Meduna,4467,melbourne s lockdown siouxsiew argues victoria lost valuable time to bring the covid19 outbreak under control an,0.0
9110,Quint Fit,9179,how has the covid19 pandemic affected india s nutrient security join our webinar with ghs at 4 pm on 7 august,0.0
9112,The Korea Herald,65239,covid 19 patients to be allowed to take college entrance exam at separate sites southkorea covid19 coronavirus,0.0
9113,Global Health Strategies,87215,jubilant life sciences has launched remdesivir for injection at 4 700 per vial in india the drug will be made,0.0
9114,Khaleej Times,566655,asia stocks rise as upbeat factory data lifts confidence covid19,0.0
9118,The New Indian Express,446500,india reported a single day spike of 52 050 positive cases and 803 deaths in the last 24 hours taking the total num,0.03896103896103896
9119,PIB in Mizoram,3400,coronavirusupdates total covid19 cases in india as on august 4 2020 31 59 active cases 586 298 66,-0.06666666666666667
9120,Dr. Mehmet Oz,4036082,this is what happens inside your body when you get covid19,0.0
9121,Jayshree Bajoria,4534,a year ago indian government revoked kashmir s constitutional autonomy claiming reforms instead year has been,0.0
9123,Joanna Chiu 趙淇欣,46822,icymi from my colleagues covid19,0.0
9127,Business Today,1033373,listen to bt india news podcast with rashopines trump china facebook facebooklive coronavirusindia,0.0
9128,Hindustan Times,7669301,a look at the latest figures related to covid19 cases in india total cases 18 55 745 active cases 5 86 298 reco,0.09166666666666667
9131,PIB in Andhra Pradesh,3399,coronavirusupdates total covid19 cases in india as on august 4 2020 31 59 active cases 586 298 66 31 c,-0.06666666666666667
9133,Sanjay Dutt,15411,have been keeping in touch with inctamilnadu dist congress chief s brothers advrajeshkumars r radhakrishna,0.0
9134,Mekahlo Medina,34589,in may south korea and the u s had the same number of covid19 virus deaths today south korea has 301 and were,0.0
9135,WaterAid Australia 💧,5506,covid19 set to take 400 billion from the global battle against poverty by 2021 according to a new report from,0.06818181818181818
9136,ไทยรู้สู้โควิด,22245,global situation 4 august 2020 06 00 a m total confirmed 18 444 642 recovered 11 675 539 active cases,0.06666666666666668
9138,WION,237618,latin america has now topped 200 000 covid19 deaths,0.0
9139,Entrepreneur ME,183530,from advice and insights on navigating covid19 to news and resources to get you through this crisis,0.0
9140,Sara A. Carter,1282800,vp pence reminds nygovcuomo of earlier statements saying realdonaldtrump s response to covid19 was phenomen,0.0
9141,BloombergQuint,168081,when modern retail fared poorly in the first quarter hamstrung by the covid19 outbreak reliance retail managed t,0.016666666666666663
9142,ET NOW,570579,single day spike of 52 050 positive covid19 cases amp 803 deaths in india in the last 24 hours,0.051948051948051945
